Announce Date,Reference_Year,Ticker,Acquirer Name,Annual_Sales (Million $),Acquirer_GHG_Emissions (Metric Tonnes),Carbon_Intensity,Acquirer_Classification,Target Name,Target_Classification,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_3_Date,T_minus_3_Price ($),T_plus_3_Date,T_plus_3_Price ($),Percent_Return,Deal Status,Benchmark_Return,Abnormal_Return,Weighted_Abnormal_Return,Weight,Log_Carbon_Intensity
2024-06-10,2023,NE,Noble Corp PLC,2589.020000,880644.000000,340.146000,Brown,Diamond Offshore Drilling Inc,Brown,,2171.270000,12.190000,2024-06-06,40.530000,2024-06-13,42.570000,5.040000,Completed,-1.312861,6.352861,0.000945,0.000149,5.832311
2024-06-03,2023,PUMP,ProPetro Holding Corp,1630.400000,294004.680000,18.125500,Green,Aqua Prop LLC,Brown,,24.880000,,2024-05-30,9.230000,2024-06-06,8.990000,-2.600000,Completed,-0.363911,-2.236089,-0.000209,0.000094,2.951023
2024-05-28,2023,COP,ConocoPhillips,56141.000000,8221074.880000,332.210600,Brown,Marathon Oil Corp,Brown,,22921.610000,5.220000,2024-05-24,114.670000,2024-05-31,113.920000,-0.660000,Completed,2.148188,-2.808188,-0.009060,0.003226,5.808775
2024-05-22,2023,KMI,Kinder Morgan Inc,15334.000000,14900000.000000,169.585400,Brown,Oil & gas producing assets/US,Brown,,100.000000,,2024-05-17,19.010000,2024-05-28,18.400000,-3.200000,Completed,-1.430872,-1.769128,-0.001559,0.000881,5.139236
2024-05-16,2023,CRGY,Crescent Energy Co,2382.600000,671906.160000,367.428200,Brown,SilverBow Resources Inc,Brown,,2025.540000,4.520000,2024-05-10,11.670000,2024-05-20,12.240000,4.830000,Completed,-0.010600,4.840600,0.000663,0.000137,5.909246
2024-05-13,2023,OKE,ONEOK Inc,17677.000000,3994126.200000,280.239700,Brown,Certain pipeline systems/Gulf Coast,Neutral,Easton Energy LLC,280.000000,,2024-05-09,77.440000,2024-05-16,79.580000,2.760000,Completed,0.590776,2.169224,0.002203,0.001016,5.639207
2024-05-09,2023,KNTK,Kinetik Holdings Inc,1256.410000,2020748.930000,1608.349000,Brown,Durango Permian LLC,Brown,Morgan Stanley Energy Partners,315.000000,,2024-05-03,36.470000,2024-05-13,37.970000,4.110000,Completed,1.101991,3.008009,0.000217,0.000072,7.383585
2024-04-30,2023,PWR,Quanta Services Inc,20882.210000,988361.190000,25.638900,Brown,Sherman + Reilly Inc,Neutral,Greenlee Textron Inc,,,2024-04-26,261.410000,2024-05-03,256.080000,-2.040000,Completed,-4.201594,2.161594,0.002594,0.001200,3.282373
2024-04-29,2023,TMHC,Taylor Morrison Home Corp,7417.830000,117397.110000,15.826300,Green,Pyatt Builders LLC,Neutral,,,,2024-04-25,56.280000,2024-05-02,56.250000,-0.050000,Completed,-3.773779,3.723779,0.001587,0.000426,2.822943
2024-04-26,2023,APO,Apollo Global Management Inc,32781.000000,1182.000000,0.100000,Green,US Silica Holdings Inc,Brown,,1850.000000,4.320000,2024-04-22,109.070000,2024-04-29,109.380000,0.280000,Completed,1.495204,-1.215204,-0.002289,0.001884,0.095310
2024-04-15,2023,EQNR,Equinor ASA,106848.000000,11449109.440000,152.841800,Brown,Non-operated natural gas assets/EQT Corp,Brown,EQT Corp,500.000000,,2024-04-11,26.060000,2024-04-18,25.150000,-3.510000,Completed,-4.039275,0.529275,0.003250,0.006140,5.035925
2024-04-01,2023,AM,Antero Midstream Corp,1041.770000,1021615.770000,946.863800,Brown,Gathering & compression assets/Summit Midstream Partners LP,Brown,Summit Midstream Partners LP,70.000000,,2024-03-28,13.230000,2024-04-04,13.460000,1.710000,Completed,3.897197,-2.187197,-0.000131,0.000060,6.854211
2024-04-01,2023,WTTR,Select Water Solutions Inc,1585.350000,244677.910000,93.800900,Brown,Trinity Environmental Services LLC,Green,,,,2024-03-28,9.010000,2024-04-04,9.110000,1.080000,Completed,3.897197,-2.817197,-0.000257,0.000091,4.551779
2024-03-29,2023,LUV,Southwest Airlines Co,26091.000000,20684739.360000,792.792100,Brown,SAFFiRE Renewables LLC,Green,,,,2024-03-25,27.850000,2024-04-01,28.500000,2.350000,Completed,2.932904,-0.582904,-0.000874,0.001499,6.676822
2024-03-22,2023,MPLX,MPLX LP,11281.000000,5401376.570000,87.754500,Brown,Summit Midstream Utica LLC,Brown,Summit Midstream Partners LP,625.000000,,2024-03-18,37.230000,2024-03-25,37.560000,0.870000,Completed,2.679849,-1.809849,-0.001173,0.000648,4.485874
2024-03-22,2023,REPX,Riley Exploration Permian Inc,375.050000,84832.270000,145.855700,Brown,Upstream oil & gas assets/Eddy County,Brown,Contango Oil & Gas Co,20.500000,,2024-03-18,27.940000,2024-03-25,30.710000,9.950000,Completed,2.679849,7.270151,0.000157,0.000022,4.989450
2024-03-18,2023,INVX,Innovex International Inc,555.540000,8890.860000,16.004000,Green,Innovex Downhole Solutions Inc,Brown,,739.400000,7.130000,2024-03-14,23.530000,2024-03-21,24.910000,5.860000,Completed,3.307152,2.552848,0.000081,0.000032,2.833449
2024-03-12,2023,BLK,BlackRock Inc,17859.000000,6689.000000,0.549900,Green,38 solar energy & solar plus storage projects/Excelsior Energy Capital LP,Green,Excelsior Energy Capital LP,,,2024-03-08,817.230000,2024-03-15,784.390000,-4.020000,Completed,4.211243,-8.231243,-0.008447,0.001026,0.438190
2024-03-11,2023,EQT,EQT Corp,5647.760000,334460.440000,258.554900,Brown,Equitrans Midstream Corp,Brown,,12880.880000,12.380000,2024-03-07,36.660000,2024-03-14,33.240000,-9.340000,Completed,4.786496,-14.126496,-0.004585,0.000325,5.558968
2024-03-11,2023,ACA,Arcosa Inc,2307.900000,269401.500000,116.730100,Brown,Ameron Pole Products LLC,Brown,NOV Inc,180.000000,,2024-03-07,85.520000,2024-03-14,80.710000,-5.620000,Completed,4.786496,-10.406496,-0.001380,0.000133,4.768395
2024-03-05,2023,TALO,Talos Energy Inc,1457.890000,646960.300000,943.198100,Brown,Quarternorth Energy Holding Inc,Brown,,,,2024-03-01,13.330000,2024-03-08,12.720000,-4.580000,Completed,2.356636,-6.936636,-0.000581,0.000084,6.850336
2024-02-29,2023,LUV,Southwest Airlines Co,26091.000000,20684739.360000,792.792100,Brown,LanzaJet Inc,Green,,30.000000,,2024-02-23,32.820000,2024-03-04,33.140000,0.980000,Completed,-0.369808,1.349808,0.002024,0.001499,6.676822
2024-02-21,2023,WEC,WEC Energy Group Inc,8893.000000,19011373.220000,4866.860900,Brown,Samson I solar energy center/Wisconsin,Green,,28.100000,,2024-02-16,75.280000,2024-02-26,73.810000,-1.950000,Completed,0.747495,-2.697495,-0.001379,0.000511,8.490410
2024-02-12,2023,FANG,Diamondback Energy Inc,8302.000000,1568750.320000,284.195800,Brown,Endeavor Energy Resources LP,Brown,,24997.050000,,2024-02-08,145.910000,2024-02-15,169.710000,16.310000,Completed,2.232827,14.077173,0.006716,0.000477,5.653176
2024-02-10,2023,SHEL,Shell PLC,316620.000000,40524988.220000,271.738500,Brown,45 fuel & convenience store sites/New Mexico,Brown,Brewer Oil Co,,,2024-02-06,60.490000,2024-02-13,60.270000,-0.360000,Completed,0.084019,-0.444019,-0.008079,0.018194,5.608513
2024-02-09,2023,VTLE,Vital Energy Inc,1547.600000,254174.780000,201.149900,Brown,2nd producing assets/Permian Basin,Neutral,"Henry Resources LLC,Moriah Henry Partners LLC,Henry Energy LP",78.000000,,2024-02-05,41.360000,2024-02-12,44.910000,8.580000,Completed,0.850106,7.729894,0.000687,0.000089,5.309010
2024-02-09,2023,MGEE,MGE Energy Inc,690.280000,1771471.720000,2566.290300,Brown,723.2 mw natural gas project/Wisconsin,Brown,Alliant Energy Corp,,,2024-02-05,60.550000,2024-02-12,64.350000,6.270000,Completed,0.850106,5.419894,0.000215,0.000040,7.850606
2024-02-06,2023,DNOW,DNOW Inc,2321.000000,19582.000000,23.809700,Green,Whitco Supply LLC,Brown,,185.000000,,2024-02-02,9.990000,2024-02-09,9.700000,-2.900000,Completed,-0.107915,-2.792085,-0.000372,0.000133,3.211235
2024-02-06,2023,NWN,Northwest Natural Holding Co,1197.470000,157587.890000,131.600100,Brown,Truxton Canyon Water Co Inc,Neutral,,,,2024-02-02,35.160000,2024-02-09,33.440000,-4.900000,Completed,-0.107915,-4.792085,-0.000330,0.000069,4.887338
2024-02-05,2023,AWK,American Water Works Co Inc,4234.000000,76351.620000,22.059800,Green,Appliance Service Plan/Consumers Energy,Neutral,CMS Energy Corp,,,2024-02-01,121.690000,2024-02-08,119.070000,-2.160000,Completed,1.438690,-3.598690,-0.000876,0.000243,3.138091
2024-02-02,2023,MGEE,MGE Energy Inc,690.280000,1771471.720000,2566.290300,Brown,4 MW solar hybrid project west riverside energy center/Wisconsin,Green,Alliant Energy Corp,,,2024-01-29,64.210000,2024-02-05,60.550000,-5.700000,Completed,-1.115720,-4.584280,-0.000182,0.000040,7.850606
2024-02-01,2023,WFRD,Weatherford International PLC,5135.000000,116153.000000,22.619900,Green,"Probe Technology Services Inc,Impact Selector International LLC",Neutral,Turnbridge Capital LLC,,,2024-01-26,98.260000,2024-02-05,84.080000,-14.420000,Completed,-0.382622,-14.037378,-0.004142,0.000295,3.162090
2024-01-31,2023,AMPS,Altus Power Inc,155.160000,645.850000,4.353500,Green,84 MWs of commercial scale solar arrays/US,Green,Vitol Holding BV,118.000000,,2024-01-26,5.460000,2024-02-05,5.310000,-2.750000,Completed,-0.382622,-2.367378,-0.000021,0.000009,1.677751
2024-01-30,2023,WTTR,Select Water Solutions Inc,1585.350000,244677.910000,93.800900,Brown,"Tri-State Water Logistics LLC,Iron Mountain Energy LLC,Facilities & recycling capacity/Rockies Region",Neutral,,90.000000,,2024-01-26,7.480000,2024-02-02,7.390000,-1.170000,Completed,-0.131521,-1.038479,-0.000095,0.000091,4.551779
2024-01-30,2023,NVAX,NOV Inc,983.700000,11985.680000,22.110000,Green,Extract Production Services LLC,Brown,"White Deer Management LLC,Riata Capital Group (Fund: RCG Equity Fund II LP)",,,2024-01-26,4.060000,2024-02-02,3.930000,-3.200000,Completed,-0.131521,-3.068479,-0.000173,0.000057,3.140265
2024-01-22,2023,SUN,Sunoco LP,23068.000000,193605.840000,5.890500,Green,NuStar Energy LP,Brown,,6481.940000,9.530000,2024-01-18,55.930000,2024-01-25,52.190000,-6.700000,Completed,4.485247,-11.185247,-0.014827,0.001326,1.930144
2024-01-16,2023,TALO,Talos Energy Inc,1457.890000,646960.300000,943.198100,Brown,QuarterNorth Energy Inc,Brown,,1312.460000,,2024-01-12,13.510000,2024-01-19,12.730000,-5.770000,Completed,-1.944728,-3.825272,-0.000320,0.000084,6.850336
2024-01-11,2023,EXE,Expand Energy Corp,8721.000000,408061.810000,178.570600,Brown,Southwestern Energy Co,Brown,,11597.170000,1.350000,2024-01-05,76.500000,2024-01-16,75.980000,-0.680000,Completed,-4.609383,3.929383,0.001969,0.000501,5.190568
2024-01-11,2023,SUN,Sunoco LP,23068.000000,193605.840000,5.890500,Green,Zenith Energy Netherlands BV,Green,Zenith Energy Ltd,186.170000,,2024-01-05,54.230000,2024-01-16,57.500000,6.040000,Completed,-4.609383,10.649383,0.014117,0.001326,1.930144
2024-01-04,2023,APA,APA Corp,8378.000000,5962692.560000,774.571200,Brown,Callon Petroleum Co,Brown,,4454.480000,2.040000,2023-12-29,34.320000,2024-01-08,32.270000,-5.990000,Completed,-0.392714,-5.597286,-0.002695,0.000481,6.653600
2023-12-28,2022,NFE,New Fortress Energy Inc,2368.270000,679964.000000,2143.006800,Brown,1.6 GW Capacity Reserve Contract,Neutral,Ceiba Energy LLC,,,2023-12-22,37.110000,2024-01-02,36.590000,-1.400000,Completed,0.011796,-1.411796,-0.000192,0.000136,7.670432
2023-12-22,2022,VTLE,Vital Energy Inc,1920.800000,386367.840000,201.149900,Brown,Producing assets/Permian Basin,Neutral,"Henry Resources LLC,Moriah Henry Partners LLC,Henry Energy LP",55.000000,,2023-12-18,45.110000,2023-12-26,47.730000,5.810000,Completed,2.649159,3.160841,0.000349,0.000110,5.309010
2023-12-20,2022,CPK,Chesapeake Utilities Corp,680.700000,215226.000000,199.814200,Brown,Propane Operating Assets/Jt Lee & Sons Inc,Neutral,JT Lee & Sons Inc,3.900000,,2023-12-15,99.280000,2023-12-26,103.770000,4.520000,Completed,2.104119,2.415881,0.000094,0.000039,5.302380
2023-12-14,2022,SHEL,Shell PLC,381314.000000,41006166.520000,271.738500,Brown,Kaikias field/US Gulf of Mexico,Brown,Mitsui & Co Ltd,,,2023-12-08,60.950000,2023-12-18,61.490000,0.890000,Completed,4.472722,-3.582722,-0.078505,0.021912,5.608513
2023-12-11,2022,OXY,Occidental Petroleum Corp,36634.000000,17551718.180000,743.488000,Brown,CrownRock LP,Brown,"Lime Rock Partners LLC,Crownquest Operating LLC",12000.000000,,2023-12-07,55.220000,2023-12-14,57.530000,4.180000,Completed,3.467221,0.712779,0.001501,0.002105,6.612697
2023-12-11,2022,WCN,Waste Connections Inc,7211.860000,4812957.000000,667.367000,Brown,29 facilities/Secure Energy Services Inc,Green,Secure Waste Infrastructure Co,791.740000,,2023-12-07,137.460000,2023-12-14,146.290000,6.420000,Completed,3.467221,2.952779,0.001224,0.000414,6.504837
2023-12-07,2022,ARRY,Array Technologies Inc,1637.550000,287.000000,0.175300,Green,Litigation Solutions Inc,Neutral,,,,2023-12-01,16.270000,2023-12-11,16.390000,0.740000,Completed,-2.660205,3.400205,0.000320,0.000094,0.161523
