Announce Date,Reference_Year,Ticker,Acquirer Name,Annual_Sales (Million $),Acquirer_GHG_Emissions (Metric Tonnes),Carbon_Intensity,Acquirer_Classification,Target Name,Target_Classification,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price ($),T_plus_10_Date,T_plus_10_Price ($),Percent_Return,Deal Status,Benchmark_Return,Abnormal_Return,Weighted_Abnormal_Return,Weight,Log_Carbon_Intensity
2019-09-30,2018,XIFR,XPLR Infrastructure LP,771.000000,27777.640000,36.028100,Green,Meade Pipeline Co LLC,Brown,Coterra Energy Inc,1370.000000,,2019-09-19,38.310000,2019-10-10,36.070000,-5.860000,Completed,-6.953303,1.093303,0.000048,0.000044,3.611677
2019-09-30,2018,XIFR,XPLR Infrastructure LP,771.000000,27777.640000,36.028100,Green,Central Penn Pipeline,Neutral,AltaGas Ltd,657.020000,,2019-09-19,38.310000,2019-10-10,36.070000,-5.860000,Completed,-6.953303,1.093303,0.000048,0.000044,3.611677
2019-09-26,2018,NGL,NGL Energy Partners LP,16907.300000,15.840000,0.000900,Green,Hillstone Environmental Partners LLC,Neutral,Golden Gate Capital LP,642.500000,,2019-09-13,11.660000,2019-10-07,11.220000,-3.750000,Completed,-5.296821,1.546821,0.001503,0.000972,0.000900
2019-09-26,2018,D,Dominion Energy Inc,11199.000000,20896503.620000,1865.925900,Brown,"15 MW Myrtle Solar project,80 MW Greensville Solar facility",Green,Macquarie Group Ltd,,,2019-09-13,61.890000,2019-10-07,63.990000,3.390000,Completed,-5.296821,8.686821,0.005590,0.000644,7.532048
2019-09-12,2018,DUK,Duke Energy Corp,24521.000000,96560349.130000,3937.863400,Brown,Solar project/Texas,Green,Canadian Solar Inc,,,2019-08-30,74.190000,2019-09-23,76.320000,2.870000,Completed,7.621155,-4.751155,-0.006695,0.001409,8.278647
2019-09-06,2018,KMI,Kinder Morgan Inc,14144.000000,1722845.010000,121.807500,Brown,Certain Assets,Neutral,Southcross Energy Partners LLC,76.000000,,2019-08-26,14.170000,2019-09-16,14.700000,3.770000,Completed,12.812715,-9.042715,-0.007350,0.000813,4.810618
2019-09-03,2018,AMT,American Tower Corp,7440.100000,619256.000000,83.232200,Brown,Portfolio of wireless communications,Neutral,Grain Management LLC,,,2019-08-23,197.010000,2019-09-13,187.270000,-4.940000,Completed,5.492235,-10.432235,-0.004460,0.000428,4.433577
2019-08-20,2018,VST,Vistra Corp,9144.000000,104042108.800000,11378.183400,Brown,Ambit Energy Holdings LLC,Brown,,475.000000,,2019-08-09,19.190000,2019-08-30,21.640000,12.740000,Completed,-3.815236,16.555236,0.008699,0.000525,9.339541
2019-07-31,2018,RUN,Sunrun Inc,759.980000,33181.980000,43.661600,Brown,Specified customer pipeline & assembled workforce,Neutral,Omni Energy LLC,2.700000,,2019-07-19,19.770000,2019-08-12,16.010000,-19.020000,Completed,-6.515097,-12.504903,-0.000546,0.000044,3.799114
2019-07-24,2018,TTE,TotalEnergies SE,184106.000000,40709232.890000,221.118400,Brown,Mide Technology Corp,Neutral,,,,2019-07-12,39.820000,2019-08-05,34.660000,-12.950000,Completed,-8.680056,-4.269944,-0.045174,0.010580,5.403211
2019-07-24,2018,AEP,American Electric Power Co Inc,16195.700000,38010092.990000,2346.925000,Brown,Santa Rita East Wind Project,Green,Invenergy Renewables LLC,,,2019-07-12,73.490000,2019-08-05,71.670000,-2.470000,Completed,-8.680056,6.210056,0.005780,0.000931,7.761287
2019-06-28,2018,CMI,Cummins Inc,23771.000000,305969.700000,12.871600,Green,Hydrogenics Corp,Green,,263.280000,,2019-06-17,139.630000,2019-07-08,145.460000,4.180000,Completed,4.502067,-0.322067,-0.000440,0.001366,2.629844
2019-06-24,2018,AROC,Archrock Inc,904.440000,15828.480000,17.500800,Green,Elite Compression Services LLC,Brown,JDH Capital LLC,406.540000,,2019-06-13,6.610000,2019-07-05,7.330000,10.850000,Completed,4.886108,5.963892,0.000310,0.000052,2.917814
2019-06-17,2018,VATE,INNOVATE Corp,1976.700000,34472.780000,17.439600,Green,Ampcng LLC,Green,,41.000000,,2019-06-06,-7.030000,2019-06-27,-7.060000,,Completed,6.137026,,,0.000114,2.914501
2019-06-17,2018,TTE,TotalEnergies SE,184106.000000,40709232.890000,221.118400,Brown,Go Electric Inc,Green,,,,2019-06-06,37.130000,2019-06-27,39.220000,5.630000,Completed,6.137026,-0.507026,-0.005364,0.010580,5.403211
2019-06-11,2018,PBF,PBF Energy Inc,27186.100000,7313100.590000,269.001500,Brown,Martinez refinery,Brown,Shell PLC,1200.000000,,2019-05-31,23.960000,2019-06-21,25.870000,7.950000,Completed,7.221937,0.728063,0.001137,0.001562,5.598428
2019-06-11,2018,PLUG,Plug Power Inc,174.220000,5775.310000,33.150500,Brown,EnergyOr Technologies Inc,Green,,,,2019-05-31,2.560000,2019-06-21,2.300000,-10.160000,Completed,7.221937,-17.381937,-0.000174,0.000010,3.530777
2019-06-10,2018,CRK,Comstock Resources Inc,390.250000,161084.530000,412.771600,Brown,Covey Park Energy LLC,Brown,"Denham Capital Management LP (Fund: DCPF VI Oil and Gas Co-Investment Fund LP),Covey Park Holdings LLC",1947.280000,,2019-05-30,4.360000,2019-06-20,4.890000,12.170000,Completed,5.099827,7.070173,0.000159,0.000022,6.025314
2019-06-03,2018,TTE,TotalEnergies SE,184106.000000,40709232.890000,221.118400,Brown,Toshiba America LNG Corp,Brown,Toshiba Corp,15.000000,,2019-05-23,36.880000,2019-06-13,37.260000,1.050000,Completed,-3.321801,4.371801,0.046252,0.010580,5.403211
2019-05-30,2018,DUK,Duke Energy Corp,24521.000000,96560349.130000,3937.863400,Brown,Palmer Solar project,Green,Juwi Inc,,,2019-05-17,69.020000,2019-06-10,68.300000,-1.040000,Completed,-4.580739,3.540739,0.004989,0.001409,8.278647
2019-05-30,2018,DUK,Duke Energy Corp,24521.000000,96560349.130000,3937.863400,Brown,150-MW solar project/California,Green,Clearway Energy Group LLC,,,2019-05-17,69.020000,2019-06-10,68.300000,-1.040000,Completed,-4.580739,3.540739,0.004989,0.001409,8.278647
2019-05-22,2018,NRG,NRG Energy Inc,9478.000000,24788985.370000,2615.423700,Brown,Retail energy business/Stream Energy Inc,Brown,Stream Energy Inc,300.000000,,2019-05-10,31.350000,2019-06-03,28.800000,-8.120000,Completed,-6.635302,-1.484698,-0.000809,0.000545,7.869564
2019-05-22,2018,OGE,OGE Energy Corp,2270.300000,14129997.230000,6223.845800,Brown,AES Shady Point plant/Oklahoma,Brown,,,,2019-05-10,32.050000,2019-06-03,32.560000,1.590000,Completed,-6.635302,8.225302,0.001073,0.000130,8.736304
2019-05-17,2018,DUK,Duke Energy Corp,24521.000000,96560349.130000,3937.863400,Brown,100MW Lapetus Solar Energy Project,Green,7x Energy Inc,,,2019-05-06,70.060000,2019-05-28,68.950000,-1.590000,Completed,-5.089493,3.499493,0.004931,0.001409,8.278647
2019-05-16,2018,CSIQ,Canadian Solar Inc,3744.510000,159679.650000,42.643600,Brown,100-MW solar farm,Green,Goldman Sachs Group Inc/The,,,2019-05-03,21.450000,2019-05-28,17.770000,-17.160000,Completed,-4.209895,-12.950105,-0.002787,0.000215,3.776057
2019-05-14,2018,NGL,NGL Energy Partners LP,16907.300000,15.840000,0.000900,Green,Mesquite Disposals Unlimited LLC,Brown,Mesquite SWD Inc,892.500000,,2019-05-03,10.830000,2019-05-24,11.730000,8.310000,Completed,-3.204560,11.514560,0.011187,0.000972,0.000900
2019-05-09,2018,OXY,Occidental Petroleum Corp,17824.000000,10369999.940000,581.799800,Brown,Anadarko Petroleum Corp,Brown,,55162.460000,8.050000,2019-04-26,53.910000,2019-05-20,47.000000,-12.800000,Completed,-4.933654,-7.866346,-0.008057,0.001024,6.367844
2019-05-08,2018,MPLX,MPLX LP,7005.000000,5300000.000000,756.602400,Brown,Andeavor Logistics LP,Brown,Marathon Petroleum Corp,10178.070000,10.590000,2019-04-26,17.600000,2019-05-20,17.340000,-1.500000,Completed,-4.933654,3.433654,0.001382,0.000403,6.630159
2019-05-08,2018,MPLX,MPLX LP,7005.000000,5300000.000000,756.602400,Brown,Andeavor Logistics LP,Brown,,3288.990000,7.260000,2019-04-26,17.600000,2019-05-20,17.340000,-1.500000,Completed,-4.933654,3.433654,0.001382,0.000403,6.630159
2019-05-06,2018,TTE,TotalEnergies SE,184106.000000,40709232.890000,221.118400,Brown,Algeria Ghana Mozambique & South Africa assets/Anadarko Petroleum Corp,Brown,Occidental Petroleum Corp,8800.000000,,2019-04-25,38.890000,2019-05-16,37.770000,-2.880000,Completed,-4.309090,1.429090,0.015119,0.010580,5.403211
2019-05-06,2018,AMPY,Amplify Energy Corp,340.140000,113197.860000,332.793900,Brown,Amplify Energy Corp/TX,Brown,,484.750000,5.090000,2019-04-25,10.360000,2019-05-16,7.200000,-27.640000,Completed,-4.309090,-23.330910,-0.000456,0.000020,5.810524
2019-05-01,2018,ULBI,Ultralife Corp,87.190000,3475.370000,39.859800,Brown,Southwest Electronic Energy Corp,Neutral,,,,2019-04-18,10.930000,2019-05-13,8.600000,-21.320000,Completed,-6.754578,-14.565422,-0.000073,0.000005,3.710147
2019-04-29,2018,GNRC,Generac Holdings Inc,2023.460000,63554.440000,31.408700,Brown,Pika Energy Inc,Green,"Clean Energy Venture Management LLC,CEI Ventures Inc (Fund: Coastal Ventures IV LP)",49.100000,,2019-04-18,55.020000,2019-05-09,58.080000,5.560000,Completed,-5.569571,11.129571,0.001294,0.000116,3.478427
2019-04-29,2018,HLX,Helix Energy Solutions Group Inc,739.820000,18016.260000,24.352300,Green,Hampton Inn & Suites Mystic,Neutral,Hilton Worldwide Holdings Inc,,,2019-04-18,8.380000,2019-05-09,7.480000,-10.740000,Completed,-5.569571,-5.170429,-0.000220,0.000043,3.232869
2019-04-23,2018,MUR,Murphy Oil Corp,1764.500000,1347884.950000,763.891500,Brown,Deep Water Gulf of Mexico oil assets,Brown,"LLOG Exploration Offshore LLC,Llog Bluewater Holdings LLC",1375.000000,,2019-04-12,24.130000,2019-05-03,21.540000,-10.740000,Completed,-4.645316,-6.094684,-0.000618,0.000101,6.639734
2019-04-22,2018,NOG,Northern Oil and Gas Inc,678.920000,229013.780000,337.318500,Brown,Williston Basin properties/Valorem Energy LLC,Green,Valorem Energy LLC,295.000000,,2019-04-11,23.000000,2019-05-02,20.530000,-10.730000,Completed,-5.450744,-5.279256,-0.000206,0.000039,5.823988
2019-04-11,2018,REI,Ring Energy Inc,108.910000,49559.590000,455.043700,Brown,Northwest shelf assets/Texas,Brown,Wishbone Energy Partners LLC,275.860000,,2019-03-29,5.870000,2019-04-22,5.450000,-7.160000,Completed,3.609169,-10.769169,-0.000067,0.000006,6.122589
2019-03-11,2018,WM,Waste Management Inc,14914.000000,16272145.030000,1091.065100,Brown,PetroWaste Environmental LP,Brown,Tailwater Capital LLC,,,2019-02-28,91.150000,2019-03-21,92.260000,1.210000,Completed,2.894458,-1.684458,-0.001444,0.000857,6.995826
2019-03-01,2018,WTTR,Select Water Solutions Inc,1528.930000,125942.820000,82.373200,Brown,Gregory Rockhouse Ranch Inc,Neutral,,59.600000,,2019-02-15,8.760000,2019-03-11,9.650000,10.050000,Completed,-0.261262,10.311262,0.000906,0.000088,4.423327
2019-03-01,2018,WTTR,Select Water Solutions Inc,1528.930000,125942.820000,82.373200,Brown,Pro-Well Testing & Wireline Inc,Neutral,,12.400000,,2019-02-15,8.760000,2019-03-11,9.650000,10.050000,Completed,-0.261262,10.311262,0.000906,0.000088,4.423327
2019-03-01,2018,WTTR,Select Water Solutions Inc,1528.930000,125942.820000,82.373200,Brown,Resource Water Transfer Services LP,Neutral,,9.000000,,2019-02-15,8.760000,2019-03-11,9.650000,10.050000,Completed,-0.261262,10.311262,0.000906,0.000088,4.423327
2019-02-26,2018,REI,Ring Energy Inc,108.910000,49559.590000,455.043700,Brown,North central basin platform assets/Texas,Brown,Wishbone Energy Partners LLC,291.260000,,2019-02-15,6.290000,2019-03-08,5.950000,-5.410000,Completed,-1.798075,-3.611925,-0.000023,0.000006,6.122589
2019-02-12,2018,AEP,American Electric Power Co Inc,16195.700000,38010092.990000,2346.925000,Brown,AEP Wind Holdings LLC,Green,Sempra,894.000000,,2019-02-01,63.360000,2019-02-22,66.010000,4.180000,Completed,3.104408,1.075592,0.001001,0.000931,7.761287
2019-02-07,2018,VST,Vistra Corp,9144.000000,104042108.800000,11378.183400,Brown,Crius Energy Trust,Neutral,,494.950000,7.320000,2019-01-25,21.160000,2019-02-19,22.830000,7.870000,Completed,6.726765,1.143235,0.000601,0.000525,9.339541
2019-01-30,2018,CVX,Chevron Corp,158902.000000,33080349.480000,208.180800,Brown,"Pasadena Refining System Inc,Prsi Trading LLC",Brown,Petrobras America Inc,350.000000,,2019-01-18,87.030000,2019-02-11,89.000000,2.260000,Completed,1.070846,1.189154,0.010858,0.009131,5.343199
2019-01-30,2018,NGL,NGL Energy Partners LP,16907.300000,15.840000,0.000900,Green,Wholesale propane business,Neutral,DCP Midstream LP,,,2019-01-18,8.560000,2019-02-11,8.980000,4.900000,Completed,1.070846,3.829154,0.003720,0.000972,0.000900
2019-01-21,2018,HLX,Helix Energy Solutions Group Inc,739.820000,18016.260000,24.352300,Green,Lease in GOM,Brown,Marathon Oil Corp,,,2019-01-10,6.760000,2019-01-31,6.830000,1.040000,Completed,2.540176,-1.500176,-0.000064,0.000043,3.232869
2019-01-18,2018,CVI,CVR Energy Inc,7124.000000,2336579.180000,327.987000,Brown,CVR Refining LP,Neutral,,300.970000,2.710000,2019-01-07,21.120000,2019-01-28,21.840000,3.370000,Completed,4.058790,-0.688790,-0.000282,0.000409,5.796018
2019-01-18,2018,SUN,Sunoco LP,16994.000000,18978.990000,1.116800,Green,"wholesale fuel distribution business/Schmitt Sales Inc,Convenience stores/Speedway LLC",Neutral,"Marathon Petroleum Corp,Schmitt Sales Inc",50.000000,,2019-01-07,16.310000,2019-01-28,17.530000,7.520000,Completed,4.058790,3.461210,0.003380,0.000977,0.749906
2019-01-16,2018,AMRC,Ameresco Inc,787.140000,21124.060000,26.836500,Green,Maximum Solar LLC,Green,,,,2019-01-04,14.540000,2019-01-28,14.630000,0.620000,Completed,7.599316,-6.979316,-0.000316,0.000045,3.326348
2019-01-15,2018,CE,Celanese Corp,7155.000000,907971.550000,126.900300,Brown,Synthesis gas production unit,Brown,Linde PLC,,,2019-01-04,80.090000,2019-01-25,85.180000,6.350000,Completed,8.687408,-2.337408,-0.000961,0.000411,4.851251
2019-01-11,2018,ADM,Archer-Daniels-Midland Co,64341.000000,7239751.970000,112.521600,Brown,Florida Chemical Co Inc,Brown,Flotek Industries Inc,175.000000,,2018-12-31,34.220000,2019-01-22,36.390000,6.320000,Completed,9.465368,-3.145368,-0.011629,0.003697,4.731993
2018-12-21,2017,ARES,Ares Management Corp,1674.710000,745.750000,0.445300,Green,3 Operating utility-scale wind facilities/Texas,Green,BP PLC,,,2018-12-10,17.270000,2018-12-31,14.320000,-17.090000,Completed,-11.134399,-5.955601,-0.000573,0.000096,0.368317
2018-12-20,2017,OGE,OGE Energy Corp,2261.100000,15205143.730000,6724.666600,Brown,"Shady Power Plant / OK,Oklahome Cogeneration Facility / OK",Brown,"AES Corp/The,Oklahoma Cogeneration LLC",53.000000,,2018-12-07,30.680000,2018-12-31,29.710000,-3.140000,Completed,-11.630953,8.490953,0.001103,0.000130,8.813686
2018-12-20,2017,REI,Ring Energy Inc,66.580000,31907.700000,479.239900,Brown,Certain Assets,Neutral,Carlyle Group Inc/The,17.380000,,2018-12-07,7.020000,2018-12-31,5.080000,-27.640000,Completed,-11.630953,-16.009047,-0.000061,0.000004,6.174286
2018-12-19,2017,TDY,Teledyne Technologies Inc,2149.900000,61951.730000,28.816100,Green,Scientific Imaging businesses/Roper,Neutral,Roper Technologies Inc,225.000000,,2018-12-07,204.020000,2018-12-31,207.070000,1.490000,Completed,-11.630953,13.120953,0.001621,0.000124,3.395049
2018-12-19,2017,CPK,Chesapeake Utilities Corp,617.580000,226696.800000,367.071000,Brown,Marlin Gas Transport Inc,Brown,,,,2018-12-07,79.090000,2018-12-31,72.480000,-8.350000,Completed,-11.630953,3.280953,0.000116,0.000035,5.908276
2018-12-18,2017,CPK,Chesapeake Utilities Corp,617.580000,226696.800000,367.071000,Brown,Propane operating assets/RF Ohl Fuel Oil Inc,Brown,RF Ohl Fuel Oil Inc,,,2018-12-07,79.090000,2018-12-28,70.980000,-10.250000,Completed,-12.093197,1.843197,0.000065,0.000035,5.908276
2018-12-17,2017,VVV,Valvoline Inc,2084.000000,10140.310000,4.865800,Green,Valvoline Instant Oil Change service centers/Southern California,Brown,,,,2018-12-06,19.320000,2018-12-27,17.780000,-7.970000,Completed,-13.048174,5.078174,0.000608,0.000120,1.769139
2018-12-12,2017,SPXC,SPX Technologies Inc,1425.800000,30714.270000,21.541800,Green,Marine & obstruction lighting business/Carmanah Technologies Corp,Neutral,Carmanah Technologies Corp,57.770000,,2018-11-30,29.580000,2018-12-24,25.500000,-13.790000,Completed,-17.947138,4.157138,0.000341,0.000082,3.115371
2018-12-12,2017,KMI,Kinder Morgan Inc,13705.000000,1707366.280000,124.579800,Brown,Oilfield/Borden Reinecke USA,Brown,Sino GeoPhysical Co Ltd,19.570000,,2018-11-30,11.720000,2018-12-24,10.100000,-13.830000,Completed,-17.947138,4.117138,0.003242,0.000788,4.832941
2018-12-12,2017,BKH,Black Hills Corp,1680.270000,3918307.120000,2331.956400,Brown,29MW Busch Ranch wind farm/Colorado,Green,AltaGas Ltd,16.000000,,2018-11-30,52.620000,2018-12-24,47.980000,-8.820000,Completed,-17.947138,9.127138,0.000881,0.000097,7.754892
2018-12-10,2017,ENB,Enbridge Inc,44378.000000,8305905.160000,187.162700,Brown,Leismer pipelines & Cheecham storage terminal,Brown,Athabasca Oil Corp,197.930000,,2018-11-29,22.870000,2018-12-20,21.460000,-6.140000,Completed,-13.085095,6.945095,0.017711,0.002550,5.237307
2018-11-30,2017,AMRC,Ameresco Inc,717.150000,17007.820000,23.715800,Green,TerraNavigator LLC,Green,,,,2018-11-19,14.370000,2018-12-10,14.720000,2.440000,Completed,-6.117908,8.557908,0.000353,0.000041,3.207443
2018-11-27,2017,APH,Amphenol Corp,7011.300000,66150.000000,9.434800,Green,SSI Controls Technologies,Neutral,SSI Technologies Inc,400.000000,,2018-11-16,20.820000,2018-12-07,19.600000,-5.850000,Completed,-3.494532,-2.355468,-0.000949,0.000403,2.345146
2018-11-26,2017,D,Dominion Energy Inc,12586.000000,30334871.760000,2410.207500,Brown,Dominion Energy Midstream Partners LP,Brown,,891.980000,4.560000,2018-11-15,55.230000,2018-12-06,56.860000,2.950000,Completed,-1.528346,4.478346,0.003239,0.000723,7.787883
2018-11-19,2017,NEE,NextEra Energy Inc,17173.000000,39293829.130000,2288.116800,Brown,Trans Bay Cable LLC,Neutral,SteelRiver Infrastructure Partners LP,1000.000000,,2018-11-08,37.210000,2018-11-29,38.130000,2.460000,Completed,-5.574542,8.034542,0.007929,0.000987,7.735921
2018-11-15,2017,SUN,Sunoco LP,11723.000000,18366.190000,1.566700,Green,Refined Products Terminals business/American Midstream Partners LP,Brown,American Midstream Partners LP,125.000000,,2018-11-02,15.540000,2018-11-26,16.400000,5.560000,Completed,-4.222658,9.782658,0.006590,0.000674,0.942621
2018-11-13,2017,PUMP,ProPetro Holding Corp,981.860000,17796.840000,18.125500,Green,Pressure pumping assets/Pioneer Natural Resources Co,Brown,Pioneer Natural Resources Co,398.370000,,2018-11-02,17.590000,2018-11-23,17.940000,1.990000,Completed,-5.640048,7.630048,0.000431,0.000056,2.951023
2018-11-08,2017,WES,Western Midstream Partners LP,2248.360000,6916.390000,3.076200,Green,Western Midstream Operating LP,Brown,,9369.620000,13.930000,2018-10-26,16.590000,2018-11-19,16.620000,0.160000,Completed,0.268740,-0.108740,-0.000014,0.000129,1.405165
2018-11-06,2017,XEL,Xcel Energy Inc,11404.000000,47199447.360000,4138.850200,Brown,Mankato Energy Center LLC,Brown,Southern Co/The,650.000000,,2018-10-26,39.900000,2018-11-16,42.000000,5.260000,Completed,0.298599,4.961401,0.003251,0.000655,8.328415
2018-11-06,2017,FANG,Diamondback Energy Inc,1211.840000,576499.110000,475.722500,Brown,Northwest Martin & Northeast Andrews oil production assets/TX,Brown,"EnergyQuest II LLC,EXL Petroleum Management LLC",312.500000,,2018-10-26,90.010000,2018-11-16,90.540000,0.600000,Completed,0.298599,0.301401,0.000021,0.000070,6.166935
2018-11-01,2017,OVV,Ovintiv Inc,4443.000000,3136000.170000,705.829400,Brown,Ovintiv Exploration Inc,Brown,,2172.000000,1.550000,2018-10-19,46.920000,2018-11-12,35.270000,-24.840000,Completed,-7.052796,-17.787204,-0.004541,0.000255,6.560789
2018-10-31,2017,FANG,Diamondback Energy Inc,1211.840000,576499.110000,475.722500,Brown,Ajax Resources LLC,Brown,Kelso & Co LP,,,2018-10-19,100.560000,2018-11-12,87.220000,-13.270000,Completed,-7.052796,-6.217204,-0.000433,0.000070,6.166935
2018-10-25,2017,PTEN,Patterson-UTI Energy Inc,2356.680000,200653.730000,85.142400,Brown,Current Power Solutions Inc,Neutral,,,,2018-10-12,14.500000,2018-11-05,15.060000,3.870000,Completed,-5.645597,9.515597,0.001289,0.000135,4.456002
2018-10-18,2017,SRE,Sempra,9640.000000,5113015.160000,530.395800,Brown,InfraREIT Inc,Neutral,,1864.340000,15.510000,2018-10-05,47.140000,2018-10-29,45.660000,-3.150000,Completed,-15.459365,12.309365,0.006819,0.000554,6.275507
2018-10-18,2017,VLO,Valero Energy Corp,93980.000000,26831803.320000,285.505500,Brown,Valero Energy Partners LP,Brown,,950.470000,7.540000,2018-10-05,89.090000,2018-10-29,66.470000,-25.390000,Completed,-15.459365,-9.930635,-0.053630,0.005401,5.657758
2018-10-16,2017,SUN,Sunoco LP,11723.000000,18366.190000,1.566700,Green,Fuel distribution business/Brenco Marketing Corp,Neutral,Brenco Marketing Corp,24.000000,,2018-10-05,16.820000,2018-10-26,15.170000,-9.860000,Completed,-13.852528,3.992528,0.002690,0.000674,0.942621
2018-10-16,2017,TDY,Teledyne Technologies Inc,2149.900000,61951.730000,28.816100,Green,Certain Assets,Neutral,Falcon Analytical Systems & Technologies LLC,,,2018-10-05,238.670000,2018-10-26,216.060000,-9.470000,Completed,-13.852528,4.382528,0.000541,0.000124,3.395049
2018-10-15,2017,NINE,Nine Energy Service Inc,2603.800000,18674.060000,7.171900,Green,Magnum Oil Tools International Ltd,Brown,,496.210000,,2018-10-04,32.300000,2018-10-25,35.470000,9.810000,Completed,-13.563045,23.373045,0.003497,0.000150,2.100701
2018-10-11,2017,EXC,Exelon Corp,33586.000000,10200734.340000,303.719800,Brown,PFMG Solar LLC,Green,Spear Point Energy LLC,,,2018-09-28,24.830000,2018-10-22,24.740000,-0.370000,Completed,-6.859779,6.489779,0.012525,0.001930,5.719393
2018-10-08,2017,FET,Forum Energy Technologies Inc,818.620000,10986.910000,13.421300,Green,Global Heat Transfer Inc,Brown,Pelican Energy Partners LP,,,2018-09-27,209.000000,2018-10-18,185.600000,-11.200000,Completed,-4.976961,-6.223039,-0.000293,0.000047,2.668706
2018-09-27,2017,MPLX,MPLX LP,3867.000000,434750.110000,112.425700,Brown,430 acre Pin Oak Terminals facility,Neutral,"Mercuria Energy Asset Management BV,Dauphine Midstream LLC",450.000000,,2018-09-14,18.830000,2018-10-08,18.580000,-1.330000,Completed,5.090196,-6.420196,-0.001427,0.000222,4.731148
2018-09-20,2017,ED,Consolidated Edison Inc,12033.000000,3014998.840000,250.560900,Brown,US renewables portfolio & midstream assets,Green,Sempra,1540.000000,,2018-09-07,63.200000,2018-10-01,59.800000,-5.380000,Completed,6.191405,-11.571405,-0.008001,0.000691,5.527685
2018-09-18,2017,ENB,Enbridge Inc,44378.000000,8305905.160000,187.162700,Brown,Enbridge Energy Partners LP,Brown,,9200.840000,7.160000,2018-09-07,23.480000,2018-09-28,22.280000,-5.090000,Completed,4.739405,-9.829405,-0.025067,0.002550,5.237307
2018-09-18,2017,ENB,Enbridge Inc,44378.000000,8305905.160000,187.162700,Brown,Enbridge Income Fund Holdings Inc,Neutral,,3653.140000,,2018-09-07,23.480000,2018-09-28,22.280000,-5.090000,Completed,4.739405,-9.829405,-0.025067,0.002550,5.237307
2018-09-18,2017,ENB,Enbridge Inc,44378.000000,8305905.160000,187.162700,Brown,Enbridge Energy Management LLC,Neutral,,994.110000,,2018-09-07,23.480000,2018-09-28,22.280000,-5.090000,Completed,4.739405,-9.829405,-0.025067,0.002550,5.237307
2018-09-06,2017,AMRC,Ameresco Inc,717.150000,17007.820000,23.715800,Green,Chelsea Group Ltd,Brown,,,,2018-08-24,14.700000,2018-09-17,13.450000,-8.500000,Completed,0.513515,-9.013515,-0.000371,0.000041,3.207443
2018-08-30,2017,AEP,American Electric Power Co Inc,15424.900000,39515012.330000,2561.767800,Brown,1.4 MW Fuel cell power plant/US,Neutral,FuelCell Energy Inc,,,2018-08-17,57.550000,2018-09-10,58.260000,1.240000,Completed,0.469434,0.770566,0.000683,0.000886,7.848843
2018-08-24,2017,ENB,Enbridge Inc,44378.000000,8305905.160000,187.162700,Brown,Spectra Energy Partners LP,Brown,,3158.620000,17.590000,2018-08-13,24.640000,2018-09-04,23.540000,-4.450000,Completed,-1.341506,-3.108494,-0.007927,0.002550,5.237307
2018-08-23,2017,ROCK,Gibraltar Industries Inc,986.920000,33174.790000,33.614500,Brown,SolarBOS,Green,,6.400000,,2018-08-10,43.350000,2018-09-04,45.800000,5.650000,Completed,-0.735005,6.385005,0.000362,0.000057,3.544273
2018-08-22,2017,ETR,Entergy Corp,11074.480000,33135506.760000,2992.059600,Brown,810-megawatt Choctaw plant,Neutral,NRG Energy Inc,314.000000,,2018-08-10,29.140000,2018-09-04,29.460000,1.090000,Completed,-0.735005,1.825005,0.001161,0.000636,8.004051
2018-08-14,2017,FANG,Diamondback Energy Inc,1211.840000,576499.110000,475.722500,Brown,Energen Corp,Brown,,9144.680000,11.250000,2018-08-03,103.380000,2018-08-24,96.330000,-6.820000,Completed,-1.441205,-5.378795,-0.000375,0.000070,6.166935
2018-08-09,2017,FANG,Diamondback Energy Inc,1211.840000,576499.110000,475.722500,Brown,Midland basin assets/Texas,Brown,Ajax Resources LLC,1241.630000,,2018-07-27,104.600000,2018-08-20,95.730000,-8.480000,Completed,-5.015587,-3.464413,-0.000241,0.000070,6.166935
2018-08-08,2017,STWD,Starwood Property Trust Inc,1154.950000,4048.770000,3.505600,Green,Energy Financial Services business/General Electric Co,Neutral,General Electric Co,2010.000000,,2018-07-27,12.130000,2018-08-20,11.870000,-2.180000,Completed,-5.015587,2.835587,0.000188,0.000066,1.505321
2018-08-06,2017,KOS,Kosmos Energy Ltd,675.570000,337587.060000,499.704800,Brown,"Deep Gulf Energy LP,Deep Gulf Energy II LLC,Deep Gulf Energy III LLC",Neutral,"Quintana Capital Group LP (Fund: Quintana Energy Partners LP),First Reserve Corp (Fund: First Reserve Fund XI LP),First Reserve Corp (Fund: First Reserve Fund X LP),ArcLight Capital Partners LLC (Fund: ArcLight Energy Partners Fund V LP)",1225.000000,,2018-07-26,7.420000,2018-08-16,7.420000,0.000000,Completed,-4.860123,4.860123,0.000189,0.000039,6.216017
2018-08-01,2017,BIP,Brookfield Infrastructure Partners LP,3535.000000,426787.710000,120.732000,Brown,Enercare Inc,Brown,,2392.900000,10.720000,2018-07-20,18.480000,2018-08-13,18.700000,1.180000,Completed,-1.091136,2.271136,0.000461,0.000203,4.801822
